srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,trials.key_resp_8.keys,trials.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,key_resp_2.stopped,trials.key_resp_8.rt,trials.key_resp_8.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,trials_2.key_resp_9.keys,trials_2.key_resp_9.corr,trials_2.key_resp_9.rt,trials_2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,key_resp_5.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_017_F_HPY.png,1,0,122436,2,up,O,O,O,O,O,N,8,n,18,18,0,,,,,,,,,n,1,0.6825053002685310,None,,,,,,,,,up,1,0.9183599003590640,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,9,,,,,,,,,2971.9092382998200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.8883357998000,2971.9092382998200,2973.2922568996400,2973.2922568996400,2975.29222189961,2975.29222189961,2977.7922033998200,2977.7922033998200,2978.29218259966,2978.29218259966,2978.29218259966,2978.29218259966,2978.29218259966,2978.29218259966,2978.29218259966,2978.29218259966,6.482670899946240,2978.29218259966,6.499564699828630,2978.492169999980,2978.492169999980,2978.492169999980,2978.492169999980,2978.492169999980,2978.492169999980,2978.492169999980,2978.9760769000300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978.9772206000100,2978.992169899870,2978.992169899870,2979.926004400010,,,,,2979.9260789998800,2979.9421438998500,2980.492137799970,2980.42573599983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6825053002685310,None,up,1,0.9183599003590640,None,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
2,DST_084_M_HPY.png,1,1,255011,3,down,O,O,X,O,O,O,7,x,19,19,0,,,,,,,,,x,1,0.6253877002745870,None,,,,,,,,,down,1,0.7275121998973190,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,2,,,,,,,,,2980.492137799970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.4730881997400,2980.492137799970,2981.925447799730,2981.925447799730,2983.9254205999900,2983.9254205999900,2986.4253742997500,2986.4253742997500,2986.9253813000400,2986.9253813000400,2986.9253813000400,2986.9253813000400,2986.9253813000400,2986.9253813000400,2986.9253813000400,2986.9253813000400,6.482672999612990,2986.9253813000400,6.499570499639960,2987.125361399730,2987.125361399730,2987.125361399730,2987.125361399730,2987.125361399730,2987.125361399730,2987.125361399730,2987.559347299860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987.5604910999500,2987.575326500000,2987.575326500000,2988.3092657998200,,,,,2988.309340799690,2988.3253365997200,2988.825338999740,2988.8089399999000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6253877002745870,None,down,1,0.7275121998973190,None,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2988.809050099920,2988.825338999740,2988.825338999740,3038.675089699680,space,49.844591700006300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_074_M_NUT.png,0,1,0,0,up,O,O,O,O,N,O,1,n,0,0,0,n,1,0.793455199804157,None,,,,,,,,,,,,,up,1,1.3611717000603700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,,,,,3038.741215599700,,,,,,,,,3038.7238153996900,3038.741215599700,3040.1745215999000,3040.1745215999000,3040.674516899980,3040.674516899980,3041.4244969999400,3041.4244969999400,3041.9244994996100,3041.9244994996100,3041.9244994996100,3041.9244994996100,3041.9244994996100,3041.9244994996100,3041.9244994996100,3041.9244994996100,3.2327404003590300,3041.9244994996100,3.2496429001912500,3042.1244897996100,3042.1244897996100,3042.1244897996100,3042.1244897996100,3042.1244897996100,3042.1244897996100,3042.1244897996100,3042.7251041997200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3042.726255899760,3042.741159899630,3042.741159899630,3044.108325100040,,,,,3044.1086482997100,3044.124463199640,3044.6744578997600,3044.6080515999300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.793455199804157,None,up,1,1.3611717000603700,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_046_F_NUT.png,0,0,4,2,down,O,O,O,X,O,O,2,x,1,1,0,x,1,0.7484920001588760,None,,,,,,,,,,,,,down,1,0.574280499946326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,19,,,,,3044.6744578997600,,,,,,,,,3044.653569799850,3044.6744578997600,3046.107764599850,3046.107764599850,3046.607758899690,3046.607758899690,3047.3577369996300,3047.3577369996300,3047.857737599870,3047.857737599870,3047.857737599870,3047.857737599870,3047.857737599870,3047.857737599870,3047.857737599870,3047.857737599870,3.232716599944980,3047.857737599870,3.2496186001226300,3048.057737399820,3048.057737399820,3048.057737399820,3048.057737399820,3048.057737399820,3048.057737399820,3048.057737399820,3048.60832569981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048.609472999820,3048.624390800020,3048.624390800020,3049.2082813000300,,,,,3049.2085975999900,3049.2243801998000,3049.757705899890,3049.7079864996500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7484920001588760,None,down,1,0.574280499946326,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_047_M_NUT.png,0,1,6,6,up,X,O,O,O,O,O,1,x,2,2,0,x,1,0.6007695002481340,None,,,,,,,,,,,,,up,1,0.558925099670887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,13,,,,,3049.757705899890,,,,,,,,,3049.7525382996500,3049.757705899890,3051.207693199630,3051.207693199630,3051.707639500030,3051.707639500030,3052.4576230999100,3052.4576230999100,3052.9576578997100,3052.9576578997100,3052.9576578997100,3052.9576578997100,3052.9576578997100,3052.9576578997100,3052.9576578997100,3052.9576578997100,3.232672799844300,3052.9576578997100,3.2495752000249900,3053.1576534998600,3053.1576534998600,3053.1576534998600,3053.1576534998600,3053.1576534998600,3053.1576534998600,3053.1576534998600,3053.574845300060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3053.575980299620,3053.5909792999700,3053.5909792999700,3054.158198799940,,,,,3054.1585058998300,3054.1743014999700,3054.724293400070,3054.6578967999700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6007695002481340,None,up,1,0.558925099670887,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_030_M_HPY.png,1,1,4,9,down,O,N,O,O,O,O,3,n,3,3,0,n,1,0.778666399884969,None,,,,,,,,,,,,,down,1,0.4747342001646760,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,3054.724293400070,,,,,,,,,3054.704775800000,3054.724293400070,3056.1575965997800,3056.1575965997800,3056.657594199760,3056.657594199760,3057.40755649982,3057.40755649982,3057.9075859999300,3057.9075859999300,3057.9075859999300,3057.9075859999300,3057.9075859999300,3057.9075859999300,3057.9075859999300,3057.9075859999300,3.2326785000041100,3057.9075859999300,3.2495895996689800,3058.1075774999300,3058.1075774999300,3058.1075774999300,3058.1075774999300,3058.1075774999300,3058.1075774999300,3058.1075774999300,3058.6914389999600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058.6925665000500,3058.7075316999100,3058.7075316999100,3059.1914736996400,,,,,3059.1917801997600,3059.2075204998300,3059.757553599780,3059.691122399640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.778666399884969,None,down,1,0.4747342001646760,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_002_F_NUT.png,0,0,2,2,up,N,O,O,O,O,O,2,n,4,4,0,x,0,0.5932575999759140,None,,,,,,,,,,,,,down,0,0.9523765998892490,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,17,,,,,3059.757553599780,,,,,,,,,3059.744823699820,3059.757553599780,3061.190858999730,3061.190858999730,3061.690849099770,3061.690849099770,3062.440830699630,3062.440830699630,3062.9408248998200,3062.9408248998200,3062.9408248998200,3062.9408248998200,3062.9408248998200,3062.9408248998200,3062.9408248998200,3062.9408248998200,3.2326576998457300,3062.9408248998200,3.2495452002622200,3063.1408228999900,3063.1408228999900,3063.1408228999900,3063.1408228999900,3063.1408228999900,3063.1408228999900,3063.1408228999900,3063.5413922998100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063.542882599870,3063.5574825997500,3063.5574825997500,3064.5247064000000,,,,,3064.5264053000100,3064.54079800006,3065.090773199690,3065.0244074999400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,0.5932575999759140,None,down,0,0.9523765998892490,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_012_M_HPY.png,1,1,3,3,up,O,O,O,O,X,O,3,x,5,5,0,x,1,0.6920452998019760,None,,,,,,,,,,,,,down,0,1.1678662998601800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,3065.090773199690,,,,,,,,,3065.072484899780,3065.090773199690,3066.5241036997200,3066.5241036997200,3067.0240982999100,3067.0240982999100,3067.7740794997700,3067.7740794997700,3068.2740783998700,3068.2740783998700,3068.2740783998700,3068.2740783998700,3068.2740783998700,3068.2740783998700,3068.2740783998700,3068.2740783998700,3.2326750000938800,3068.2740783998700,3.249567700084300,3068.4740625997100,3068.4740625997100,3068.4740625997100,3068.4740625997100,3068.4740625997100,3068.4740625997100,3068.4740625997100,3068.9745859997300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068.9757233997800,3068.9907318996300,3068.9907318996300,3070.1745682996700,,,,,3070.1748732999000,3070.190715099690,3070.7240321999400,3070.6743218000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6920452998019760,None,down,0,1.1678662998601800,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_036_F_HPY.png,1,0,9,2,down,O,O,O,O,O,N,4,n,6,6,0,n,1,1.0264295996166800,None,,,,,,,,,,,,,down,1,0.9286769996397200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,3070.7240321999400,,,,,,,,,3070.7195512997000,3070.7240321999400,3072.1740162996600,3072.1740162996600,3072.6740027000200,3072.6740027000200,3073.423998899760,3073.423998899760,3073.923989699690,3073.923989699690,3073.923989699690,3073.923989699690,3073.923989699690,3073.923989699690,3073.923989699690,3073.923989699690,3.232728200033310,3073.923989699690,3.249610799830410,3074.1239854996100,3074.1239854996100,3074.1239854996100,3074.1239854996100,3074.1239854996100,3074.1239854996100,3074.1239854996100,3074.957885999700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.959028599780,3074.973978099880,3074.973978099880,3075.9078333997200,,,,,3075.9094308996600,3075.9239166998300,3076.4739472996400,3076.407552599910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0264295996166800,None,down,1,0.9286769996397200,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_164_F_HPY.png,1,0,7,7,up,O,O,O,O,N,O,4,n,7,7,0,n,1,1.1173666999675300,None,,,,,,,,,,,,,up,1,0.7114120000042020,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,3076.4739472996400,,,,,,,,,3076.458383699880,3076.4739472996400,3077.907242999880,3077.907242999880,3078.407252599950,3078.407252599950,3079.1572047998200,3079.1572047998200,3079.6572337998100,3079.6572337998100,3079.6572337998100,3079.6572337998100,3079.6572337998100,3079.6572337998100,3079.6572337998100,3079.6572337998100,3.23269800003618,3079.6572337998100,3.249596799723800,3079.8572311997400,3079.8572311997400,3079.8572311997400,3079.8572311997400,3079.8572311997400,3079.8572311997400,3079.8572311997400,3080.7910854998000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.7922373996100,3080.807212600020,3080.807212600020,3081.524423599710,,,,,3081.5247370996500,3081.5405144998800,3082.090519799850,3082.02415079996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1173666999675300,None,up,1,0.7114120000042020,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_084_M_NUT.png,0,1,1,1,up,O,O,N,O,O,O,1,n,8,8,0,n,1,0.9804189000278710,None,,,,,,,,,,,,,up,1,0.7324725999496880,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,11,,,,,3082.090519799850,,,,,,,,,3082.0752449999600,3082.090519799850,3083.523824899920,3083.523824899920,3084.023827599830,3084.023827599830,3084.773796499710,3084.773796499710,3085.2737930999100,3085.2737930999100,3085.2737930999100,3085.2737930999100,3085.2737930999100,3085.2737930999100,3085.2737930999100,3085.2737930999100,3.232669100165370,3085.2737930999100,3.249550700187680,3085.47377769975,3085.47377769975,3085.47377769975,3085.47377769975,3085.47377769975,3085.47377769975,3085.47377769975,3086.257805699950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086.258946799670,3086.2737746997700,3086.2737746997700,3087.007703699640,,,,,3087.0080138999000,3087.0237643998100,3087.573751299640,3087.5073273996800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9804189000278710,None,up,1,0.7324725999496880,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_022_M_HPY.png,1,1,3,4,down,O,O,O,O,O,N,3,n,9,9,0,n,1,1.1128910002298700,None,,,,,,,,,,,,,down,1,0.7794996001757680,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,3087.573751299640,,,,,,,,,3087.5520990998500,3087.573751299640,3089.007071999830,3089.007071999830,3089.507061799990,3089.507061799990,3090.2570650000100,3090.2570650000100,3090.7570549999400,3090.7570549999400,3090.7570549999400,3090.7570549999400,3090.7570549999400,3090.7570549999400,3090.7570549999400,3090.7570549999400,3.232651200145480,3090.7570549999400,3.249544700142000,3090.9570467998300,3090.9570467998300,3090.9570467998300,3090.9570467998300,3090.9570467998300,3090.9570467998300,3090.9570467998300,3091.8743004999100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091.875437799840,3091.890371900050,3091.890371900050,3092.674259599760,,,,,3092.674567599780,3092.690352600070,3093.2403394999000,3093.173940700010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1128910002298700,None,down,1,0.7794996001757680,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
3,DST_129_F_HPY.png,1,0,0,0,up,O,O,O,O,X,O,4,x,10,10,0,x,1,0.9424620000645520,None,,,,,,,,,,,,,up,1,0.7039659000001850,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,7,,,,,3093.2403394999000,,,,,,,,,3093.222466999670,3093.2403394999000,3094.67367989989,3094.67367989989,3095.1736499997800,3095.1736499997800,3095.923633999660,3095.923633999660,3096.423632499760,3096.423632499760,3096.423632499760,3096.423632499760,3096.423632499760,3096.423632499760,3096.423632499760,3096.423632499760,3.2326811999082600,3096.423632499760,3.249576599802820,3096.6236195997300,3096.6236195997300,3096.6236195997300,3096.6236195997300,3096.6236195997300,3096.6236195997300,3096.6236195997300,3097.3741902997700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3097.3753309999600,3097.390271499750,3097.390271499750,3098.107527699790,,,,,3098.10786009999,3098.12360649975,3098.6735948999400,3098.60719779972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.9424620000645520,None,up,1,0.7039659000001850,None,,,,,,,,,,,,,,,Srushti,1,2025-11-07_14h44.15.198,Working memory task,2024.2.4,60.388880354862000,2025-11-07 14h44.32.966427 +0530,
