srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_2.rt,key_resp_2.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,trials.key_resp_8.keys,trials.key_resp_8.corr,trials.key_resp_8.rt,trials.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,text_10.stopped,key_resp_8.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,trials_2.key_resp_9.keys,trials_2.key_resp_9.corr,trials_2.key_resp_9.rt,trials_2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,text_13.stopped,key_resp_9.stopped,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,text_3.stopped,key_resp_3.stopped,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,text_8.stopped,key_resp_7.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_015_M_NUT.png,0,1,3,2,down,O,N,O,O,O,O,1,n,15,15,0,n,1,,,,,1.4038056999561400,None,,,,,,,,,up,0,2.2105675999773700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,13,,,,,,,,,,,,,2314.6671356000000,,,,,,,,,2314.647599800020,2314.6671356000000,2316.100441300020,2316.100441300020,2316.600425600020,2316.600425600020,2317.3504167000100,2317.3504167000100,2317.850417700010,2317.850417700010,2317.850417700010,2317.850417700010,2317.850417700010,2317.850417700010,2317.850417700010,2317.850417700010,3.232698999985590,2317.850417700010,3.2496064999722900,2318.0504057999900,2318.0504057999900,2318.0504057999900,2318.0504057999900,2318.0504057999900,2318.0504057999900,2318.0504057999900,,2319.267581300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.2686869999700,2319.2837218000200,2319.2837218000200,,,2321.5008666000200,,,2321.502470800010,2321.517017700010,2322.0669927999800,2322.000562399980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4038056999561400,None,up,0,2.2105675999773700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_145_F_NUT.png,0,0,8,8,up,O,O,O,O,N,O,2,n,16,16,0,n,1,,,,,0.7802317999885420,None,,,,,,,,,up,1,1.1559350999887100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,15,,,,,,,,,,,,,2322.0669927999800,,,,,,,,,2322.0497461999800,2322.0669927999800,2323.5003113999800,2323.5003113999800,2324.0003081000200,2324.0003081000200,2324.750289800000,2324.750289800000,2325.2502885999900,2325.2502885999900,2325.2502885999900,2325.2502885999900,2325.2502885999900,2325.2502885999900,2325.2502885999900,2325.2502885999900,3.2327203000313600,2325.2502885999900,3.249628700024910,2325.4502788999800,2325.4502788999800,2325.4502788999800,2325.4502788999800,2325.4502788999800,2325.4502788999800,2325.4502788999800,,2326.034187900020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.0353018000000,2326.050257999970,2326.050257999970,,,2327.2174355000000,,,2327.2189767999800,2327.2335864999900,2327.783579299980,2327.7171878999800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7802317999885420,None,up,1,1.1559350999887100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_128_F_NUT.png,0,0,8,8,up,O,O,O,O,X,O,2,x,17,17,0,x,1,,,,,0.6954369000159200,None,,,,,,,,,up,1,0.6667162000085230,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,2327.783579299980,,,,,,,,,2327.7633805000200,2327.783579299980,2329.216884500000,2329.216884500000,2329.716885200000,2329.716885200000,2330.4668746999800,2330.4668746999800,2330.9668531999900,2330.9668531999900,2330.9668531999900,2330.9668531999900,2330.9668531999900,2330.9668531999900,2330.9668531999900,2330.9668531999900,3.2327109000179900,2330.9668531999900,3.249628300021870,2331.166847900020,2331.166847900020,2331.166847900020,2331.166847900020,2331.166847900020,2331.166847900020,2331.166847900020,,2331.667396600010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.6685078999700,2331.6835083999900,2331.6835083999900,,,2332.3507866999700,,,2332.351088800000,2332.36683189997,2332.916828299990,2332.85044249997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6954369000159200,None,up,1,0.6667162000085230,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_009_F_NUT.png,0,0,4,4,up,O,O,X,O,O,O,2,x,18,18,0,x,1,,,,,0.7378161000087860,None,,,,,,,,,up,1,0.6200075999950060,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,19,,,,,,,,,,,,,2332.916828299990,,,,,,,,,2332.904791000010,2332.916828299990,2334.35011270002,2334.35011270002,2334.850122099980,2334.850122099980,2335.600108399990,2335.600108399990,2336.100068199970,2336.100068199970,2336.100068199970,2336.100068199970,2336.100068199970,2336.100068199970,2336.100068199970,2336.100068199970,3.2326174000045300,2336.100068199970,3.2494768999749800,2336.300096400020,2336.300096400020,2336.300096400020,2336.300096400020,2336.300096400020,2336.300096400020,2336.300096400020,,2336.850626999980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.851757699970,2336.866751500000,2336.866751500000,,,2337.50060129998,,,2337.500896900020,2337.516740299990,2338.066731699980,2338.0003321999700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7378161000087860,None,up,1,0.6200075999950060,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_135_F_NUT.png,0,0,8,8,up,O,O,O,O,N,O,2,n,19,19,0,n,1,,,,,1.4760764999664400,None,,,,,,,,,up,1,0.5765691999695260,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,18,,,,,,,,,,,,,2338.066731699980,,,,,,,,,2338.048389600010,2338.066731699980,2339.500041400020,2339.500041400020,2340.0000387000000,2340.0000387000000,2340.7500141999900,2340.7500141999900,2341.250009500010,2341.250009500010,2341.250009500010,2341.250009500010,2341.250009500010,2341.250009500010,2341.250009500010,2341.250009500010,3.232713599980340,2341.250009500010,3.2495993999764300,2341.4500055000000,2341.4500055000000,2341.4500055000000,2341.4500055000000,2341.4500055000000,2341.4500055000000,2341.4500055000000,,2342.7338458999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.7349559000000,2342.749985900010,2342.749985900010,,,2343.3338231000200,,,2343.334127500010,2343.3499599000200,2343.849979199990,2343.8335643999700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4760764999664400,None,up,1,0.5765691999695260,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.8336662999900,2343.849979199990,2343.849979199990,2350.9837294999700,space,7.132014099974190,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_124_F_HPY.png,1,0,570681,2,down,O,O,N,O,O,O,8,n,0,0,0,,,,,,,,,n,1,0.7793807000271050,None,,,,,,,,,down,1,0.8514159999904220,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,2351.0498367000300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.0342753999900,2351.0498367000300,2352.4831472000200,2352.4831472000200,2354.483108300020,2354.483108300020,2356.9831026999700,2356.9831026999700,2357.4830644999700,2357.4830644999700,2357.4830644999700,2357.4830644999700,2357.4830644999700,2357.4830644999700,2357.4830644999700,2357.4830644999700,6.482671000005210,2357.4830644999700,6.49955740000587,2357.6830595000100,2357.6830595000100,2357.6830595000100,2357.6830595000100,2357.6830595000100,2357.6830595000100,2357.6830595000100,2358.267031700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.268161199990,2358.2830421000300,2358.2830421000300,2359.1502468999800,,,,,2359.1503231999800,2359.1663586000200,2359.7163652000000,2359.6499646999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7793807000271050,None,down,1,0.8514159999904220,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_093_M_HPY.png,1,1,667613,1,up,O,O,O,X,O,O,7,x,1,1,0,,,,,,,,,x,1,0.8322137999930420,None,,,,,,,,,up,1,1.4782570999814200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,2359.7163652000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.69854870002,2359.7163652000000,2361.149655200020,2361.149655200020,2363.1496161000100,2363.1496161000100,2365.649561100000,2365.649561100000,2366.1499447000100,2366.1499447000100,2366.1499447000100,2366.1499447000100,2366.1499447000100,2366.1499447000100,2366.1499447000100,2366.1499447000100,6.482618600013670,2366.1499447000100,6.49995750002563,2366.349564299980,2366.349564299980,2366.349564299980,2366.349564299980,2366.349564299980,2366.349564299980,2366.349564299980,2366.9835992999700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.9847511000100,2366.9995592000200,2366.9995592000200,2368.48343079997,,,,,2368.4835032000000,2368.4995525999700,2369.049528500010,2368.983143199990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8322137999930420,None,up,1,1.4782570999814200,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_077_M_HPY.png,1,1,804262,1,down,X,O,O,O,O,O,7,x,2,2,0,,,,,,,,,x,1,0.747245299979113,None,,,,,,,,,up,0,1.508976300014180,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,2369.049528500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.0304639000100,2369.049528500010,2370.482836399980,2370.482836399980,2372.4828042999700,2372.4828042999700,2374.9827591999800,2374.9827591999800,2375.482752299980,2375.482752299980,2375.482752299980,2375.482752299980,2375.482752299980,2375.482752299980,2375.482752299980,2375.482752299980,6.482635000022130,2375.482752299980,6.4995242999866600,2375.682742099980,2375.682742099980,2375.682742099980,2375.682742099980,2375.682742099980,2375.682742099980,2375.682742099980,2376.233320900010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.234432099970,2376.2494099999900,2376.2494099999900,2377.7665913000200,,,,,2377.767990000020,2377.7827034000100,2378.3327268000000,2378.2663193999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.747245299979113,None,up,0,1.508976300014180,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_122_M_NUT.png,0,1,506982,3,down,O,O,N,O,O,O,5,n,3,3,0,,,,,,,,,n,1,1.1125587999704300,None,,,,,,,,,down,1,2.410537399991880,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,13,,,,,,,,,2378.3327268000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.310844200020,2378.3327268000000,2379.7660189999700,2379.7660189999700,2381.7659849000000,2381.7659849000000,2384.2659376999900,2384.2659376999900,2384.765937499990,2384.765937499990,2384.765937499990,2384.765937499990,2384.765937499990,2384.765937499990,2384.765937499990,2384.765937499990,6.482640700007320,2384.765937499990,6.499556199996730,2384.9659129999900,2384.9659129999900,2384.9659129999900,2384.9659129999900,2384.9659129999900,2384.9659129999900,2384.9659129999900,2385.883162699990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.884290100020,2385.8992418000100,2385.8992418000100,2388.316387299970,,,,,2388.317716600020,2388.33253840002,2388.882499200000,2388.816123700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1125587999704300,None,down,1,2.410537399991880,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_161_F_HPY.png,1,0,383708,9,down,N,O,O,O,O,O,8,n,4,4,0,,,,,,,,,n,1,0.7942395000136460,None,,,,,,,,,down,1,1.6020100000314400,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,2388.882499200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.8675224999900,2388.882499200000,2390.3158230999800,2390.3158230999800,2392.3157918999800,2392.3157918999800,2394.815753699980,2394.815753699980,2395.3157639000000,2395.3157639000000,2395.3157639000000,2395.3157639000000,2395.3157639000000,2395.3157639000000,2395.3157639000000,2395.3157639000000,6.482675600040240,2395.3157639000000,6.499590100022030,2395.515739900000,2395.515739900000,2395.515739900000,2395.515739900000,2395.515739900000,2395.515739900000,2395.515739900000,2396.1163076999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.1174449999800,2396.1323965999800,2396.1323965999800,2397.749505200020,,,,,2397.7495765999800,2397.7657059999800,2398.3156929999800,2398.249315300030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7942395000136460,None,down,1,1.6020100000314400,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_031_M_NUT.png,0,1,359995,5,up,O,O,O,N,O,O,5,n,5,5,0,,,,,,,,,n,1,0.7369535000179890,None,,,,,,,,,up,1,1.0749076000065500,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,,,,,,,,,2398.3156929999800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.293720000020,2398.3156929999800,2399.7490032999800,2399.7490032999800,2401.7489694000100,2401.7489694000100,2404.2489213999900,2404.2489213999900,2404.7489150000000,2404.7489150000000,2404.7489150000000,2404.7489150000000,2404.7489150000000,2404.7489150000000,2404.7489150000000,2404.7489150000000,6.482724900008180,2404.7489150000000,6.4996059000259300,2404.948908200020,2404.948908200020,2404.948908200020,2404.948908200020,2404.948908200020,2404.948908200020,2404.948908200020,2405.499448799990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.500563199980,2405.5155707999900,2405.5155707999900,2406.5994268999800,,,,,2406.5994994000100,2406.615553600020,2407.165555900020,2407.099147700010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7369535000179890,None,up,1,1.0749076000065500,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_159_F_NUT.png,0,0,234485,4,up,O,X,O,O,O,O,6,x,6,6,0,,,,,,,,,x,1,0.919843299954664,None,,,,,,,,,up,1,0.8096602999721650,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,16,,,,,,,,,2407.165555900020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.1498861999700,2407.165555900020,2408.5988464999800,2408.5988464999800,2410.598812000010,2410.598812000010,2413.0987757999700,2413.0987757999700,2413.598766900020,2413.598766900020,2413.598766900020,2413.598766900020,2413.598766900020,2413.598766900020,2413.598766900020,2413.598766900020,6.482640600006560,2413.598766900020,6.499542500008830,2413.7987586000200,2413.7987586000200,2413.7987586000200,2413.7987586000200,2413.7987586000200,2413.7987586000200,2413.7987586000200,2414.532617399990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.5337420000000,2414.548743000020,2414.548743000020,2415.3659449999700,,,,,2415.3660238999900,2415.382065700020,2415.9320617999800,2415.8656354000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.919843299954664,None,up,1,0.8096602999721650,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
2,DST_017_F_HPY.png,1,0,122436,2,up,O,O,O,O,O,N,8,n,7,7,0,,,,,,,,,n,1,0.6492182000074540,None,,,,,,,,,up,1,0.9258733000024220,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,2415.9320617999800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.913051599990,2415.9320617999800,2417.365355900020,2417.365355900020,2419.3653321000200,2419.3653321000200,2421.8652848000100,2421.8652848000100,2422.3652835000000,2422.3652835000000,2422.3652835000000,2422.3652835000000,2422.3652835000000,2422.3652835000000,2422.3652835000000,2422.3652835000000,6.482637400040400,2422.3652835000000,6.499537500028960,2422.565273299990,2422.565273299990,2422.565273299990,2422.565273299990,2422.565273299990,2422.565273299990,2422.565273299990,2423.0158610999900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.016980300020,2423.031939700010,2423.031939700010,2423.9658499999800,,,,,2423.9659240000200,2423.9819123999900,2424.531909800020,2424.465603999970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6492182000074540,None,up,1,0.9258733000024220,None,,,,,,,,,,,,,,,,,,,,,sabhya\,1,2025-08-31_14h43.43.102,Working memory task,2024.2.4,60.39004724033010,2025-08-31 14h43.52.277519 +0530,
