srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_3.keys,key_resp_3.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,feedback.started,msg1.started,text_3.started,key_resp_3.started,msg1.stopped,text_3.stopped,key_resp_3.stopped,feedback.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback3.started,text_7.started,text_8.started,key_resp_7.started,text_7.stopped,Feedback3.stopped,trials_2.key_resp_7.keys,trials_2.key_resp_7.corr,trials_2.key_resp_7.rt,trials_2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block5.key_resp_2.rt,block5.key_resp_2.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,key_resp_5.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_015_M_NUT.png,0,1,3,2,down,O,N,O,O,O,O,1,n,13,13,0,None,0,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,2310.2899128000100,,,,,,,,,2310.269911200010,2310.2899128000100,2311.723202300030,2311.723202300030,2312.2231955000000,2312.2231955000000,2312.973178400020,2312.973178400020,2313.473169500010,2313.473169500010,2313.473169500010,2313.473169500010,2313.473169500010,2313.473169500010,2313.473169500010,2313.473169500010,3.23273029999109,2313.473169500010,3.2496320999926000,2313.6731646000100,2313.6731646000100,2313.6731646000100,2313.6731646000100,2313.6731646000100,2313.6731646000100,2313.6731646000100,2315.673144500000,2315.65672910001,,,2315.659255300010,2315.673144500000,2316.156448100020,2316.156448100020,2316.173115200010,2319.156410800000,2319.156410800000,2319.140018200010,,,2319.140287700020,2319.156410800000,2319.706403900030,2319.6399927000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_149_F_NUT.png,0,0,4,8,down,O,N,O,O,O,O,2,n,14,14,0,n,1,up,0,1.3713606999954200,None,1.3122183000086800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,16,,,,,,,,,,,,,2319.706403900030,,,,,,,,,2319.688057500030,2319.706403900030,2321.1563651000000,2321.1563651000000,2321.656352500020,2321.656352500020,2322.406327600010,2322.406327600010,2322.9063281000100,2322.9063281000100,2322.9063281000100,2322.9063281000100,2322.9063281000100,2322.9063281000100,2322.9063281000100,2322.9063281000100,3.2329156000050700,2322.9063281000100,3.2498085999977800,2323.1063171000000,2323.1063171000000,2323.1063171000000,2323.1063171000000,2323.1063171000000,2323.1063171000000,2323.1063171000000,,2324.2901648000100,,,2324.292635400020,2324.3063000000300,2324.789626200010,2324.789626200010,2324.806295300020,,,2326.106882000020,,,2326.1071765000200,2326.1229448000100,2326.672950100010,2326.6066468000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.3713606999954200,None,up,0,1.3122183000086800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_133_F_HPY.png,1,0,3,4,down,O,O,O,X,O,O,4,x,15,15,0,None,0,up,0,,,1.7865293999784600,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,8,,,,,,,,,,,,,2326.672950100010,,,,,,,,,2326.6572504000200,2326.672950100010,2328.106261100010,2328.106261100010,2328.606236200020,2328.606236200020,2329.3562326000200,2329.3562326000200,2329.856237400000,2329.856237400000,2329.856237400000,2329.856237400000,2329.856237400000,2329.856237400000,2329.856237400000,2329.856237400000,3.2326558000058900,2329.856237400000,3.249562999990300,2330.0562216000100,2330.0562216000100,2330.0562216000100,2330.0562216000100,2330.0562216000100,2330.0562216000100,2330.0562216000100,2332.056163000000,2332.039777100000,,,2332.042267300010,2332.056163000000,2332.539508100020,2332.539508100020,2332.556176800020,,,2334.3400117000000,,,2334.340303300010,2334.3561410000300,2334.9061395000000,2334.8397422000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,up,0,1.7865293999784600,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_074_M_HPY.png,1,1,2,2,up,O,O,X,O,O,O,3,x,16,16,0,x,1,up,1,0.8041316000162620,None,0.8641349000099580,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,1,,,,,,,,,,,,,2334.9061395000000,,,,,,,,,2334.88812410002,2334.9061395000000,2336.339441100020,2336.339441100020,2336.8394135000100,2336.8394135000100,2337.5894318000100,2337.5894318000100,2338.089418800020,2338.089418800020,2338.089418800020,2338.089418800020,2338.089418800020,2338.089418800020,2338.089418800020,2338.089418800020,3.232705200003690,2338.089418800020,3.2496111000073100,2338.28942440002,2338.28942440002,2338.28942440002,2338.28942440002,2338.28942440002,2338.28942440002,2338.28942440002,,2338.9066145000100,,,2338.9091208000000,2338.922742500000,2339.406068100010,2339.406068100010,2339.422728400010,,,2340.273321000020,,,2340.2748951000100,2340.289352200020,2340.8393795000200,2340.7729975000300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8041316000162620,None,up,1,0.8641349000099580,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_013_M_HPY.png,1,1,0,0,up,O,O,N,O,O,O,3,n,17,17,0,n,1,up,1,1.135704699991040,None,1.037753500015240,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,0,,,,,,,,,,,,,2340.8393795000200,,,,,,,,,2340.827682000000,2340.8393795000200,2342.2726747000100,2342.2726747000100,2342.7726751000200,2342.7726751000200,2343.5226580000000,2343.5226580000000,2344.0226676000200,2344.0226676000200,2344.0226676000200,2344.0226676000200,2344.0226676000200,2344.0226676000200,2344.0226676000200,2344.0226676000200,3.232639600028050,2344.0226676000200,3.2495497000054500,2344.2226413000000,2344.2226413000000,2344.2226413000000,2344.2226413000000,2344.2226413000000,2344.2226413000000,2344.2226413000000,,2345.1731784000000,,,2345.174502000010,2345.189296800000,2345.672621400010,2345.672621400010,2345.689299200020,,,2346.723105300010,,,2346.7233994000100,2346.739266700020,2347.289263200020,2347.2228673000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.135704699991040,None,up,1,1.037753500015240,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_186_F_HPY.png,1,0,2,5,down,O,O,O,O,O,X,4,x,18,18,0,x,1,down,1,1.1654318000073500,None,0.9465874999878000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,9,,,,,,,,,,,,,2347.289263200020,,,,,,,,,2347.2713049000000,2347.289263200020,2348.722567400020,2348.722567400020,2349.2225531000000,2349.2225531000000,2349.9725494000000,2349.9725494000000,2350.4725488000000,2350.4725488000000,2350.4725488000000,2350.4725488000000,2350.4725488000000,2350.4725488000000,2350.4725488000000,2350.4725488000000,3.2327389999991300,2350.4725488000000,3.24965839998913,2350.6725380000100,2350.6725380000100,2350.6725380000100,2350.6725380000100,2350.6725380000100,2350.6725380000100,2350.6725380000100,,2351.639770700010,,,2351.6411136000200,2351.6558512000200,2352.1391783000100,2352.1391783000100,2352.1558433000200,,,2353.0896664000200,,,2353.089966600000,2353.105830500020,2353.6558253000300,2353.5894321000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.1654318000073500,None,down,1,0.9465874999878000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_029_F_HPY.png,1,0,6,6,up,X,O,O,O,O,O,4,x,19,19,0,x,1,up,1,1.183016700000740,None,1.4280007999914200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,5,,,,,,,,,,,,,2353.6558253000300,,,,,,,,,2353.6399543000200,2353.6558253000300,2355.0891086000200,2355.0891086000200,2355.5891246000200,2355.5891246000200,2356.3391036000100,2356.3391036000100,2356.8391027000000,2356.8391027000000,2356.8391027000000,2356.8391027000000,2356.8391027000000,2356.8391027000000,2356.8391027000000,2356.8391027000000,3.232734499993970,2356.8391027000000,3.2496403999975900,2357.039073400030,2357.039073400030,2357.039073400030,2357.039073400030,2357.039073400030,2357.039073400030,2357.039073400030,,2358.022986100000,,,2358.024312900000,2358.0390789000100,2358.5223974000300,2358.5223974000300,2358.5390625,,,2359.956286600010,,,2359.956576700000,2359.972373800000,2360.472376300020,2360.455954600010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.183016700000740,None,up,1,1.4280007999914200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.456053800010,2360.472376300020,2360.472376300020,2448.621342300000,space,88.14156679998270,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_161_F_HPY.png,1,0,383708,9,down,N,O,O,O,O,O,8,n,0,0,0,,,,,,,,,n,1,1.2531719999969900,None,down,1,0.9107719000021460,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,2448.68751410002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.675327600010,2448.68751410002,2450.120819600010,2450.120819600010,2452.120818700000,2452.120818700000,2454.620760700030,2454.620760700030,2455.1207505000100,2455.1207505000100,2455.1207505000100,2455.1207505000100,2455.1207505000100,2455.1207505000100,2455.1207505000100,2455.1207505000100,6.4827472000033600,2455.1207505000100,6.4996355999901400,2455.320747300020,2455.320747300020,2455.320747300020,2455.320747300020,2455.320747300020,2455.320747300020,2455.320747300020,2456.387937600000,,,,,2456.3890785000100,2456.404065800020,2456.887380100000,2456.887380100000,2456.904051200020,2457.8046115000000,,,,,2457.8046840000000,2457.8207061000000,2458.3706976000100,2458.304302100010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2531719999969900,None,down,1,0.9107719000021460,None,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_098_M_HPY.png,1,1,783195,7,up,O,N,O,O,O,O,7,n,1,1,0,,,,,,,,,x,0,0.561297200008994,None,up,1,1.295574400021000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,2458.3706976000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.3522046,2458.3706976000100,2459.8040014000100,2459.8040014000100,2461.803975900020,2461.803975900020,2464.3039263000200,2464.3039263000200,2464.8039267000000,2464.8039267000000,2464.8039267000000,2464.8039267000000,2464.8039267000000,2464.8039267000000,2464.8039267000000,2464.8039267000000,6.482620199996750,2464.8039267000000,6.499475699994950,2465.003913100020,2465.003913100020,2465.003913100020,2465.003913100020,2465.003913100020,2465.003913100020,2465.003913100020,2465.371130400020,,,,,2465.374870300000,2465.3872452000200,2465.870562600000,2465.870562600000,2465.8872336000200,2467.1711168000200,,,,,2467.1711856000200,2467.187211500020,2467.73720220002,2467.6707703000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,0.561297200008994,None,up,1,1.295574400021000,None,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_162_F_NUT.png,0,0,528760,6,up,O,O,O,X,O,O,6,x,2,2,0,,,,,,,,,x,1,0.7156189000234010,None,up,1,1.6181937000074000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,18,,,,,,,,,2467.73720220002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.722028600020,2467.73720220002,2469.1705120000100,2469.1705120000100,2471.170480200000,2471.170480200000,2473.670435600010,2473.670435600010,2474.170438400000,2474.170438400000,2474.170438400000,2474.170438400000,2474.170438400000,2474.170438400000,2474.170438400000,2474.170438400000,6.48261750000529,2474.170438400000,6.499520399986070,2474.370416400020,2474.370416400020,2474.370416400020,2474.370416400020,2474.370416400020,2474.370416400020,2474.370416400020,2474.887680900020,,,,,2474.891533200020,2474.903745400020,2475.3870864000100,2475.3870864000100,2475.4037401000100,2477.020913000020,,,,,2477.0209815000100,2477.0370500000100,2477.5870399000100,2477.520619100020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7156189000234010,None,up,1,1.6181937000074000,None,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_064_M_HPY.png,1,1,778300,1,down,O,O,O,O,N,O,7,n,3,3,0,,,,,,,,,n,1,0.594659700000193,None,down,1,1.0056882000062600,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,2477.5870399000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.566084900000,2477.5870399000100,2479.0203449000300,2479.0203449000300,2481.0203050000100,2481.0203050000100,2483.520270900020,2483.520270900020,2484.0202633000200,2484.0202633000200,2484.0202633000200,2484.0202633000200,2484.0202633000200,2484.0202633000200,2484.0202633000200,2484.0202633000200,6.482656799984400,2484.0202633000200,6.499551999993860,2484.2202613000100,2484.2202613000100,2484.2202613000100,2484.2202613000100,2484.2202613000100,2484.2202613000100,2484.2202613000100,2484.6208023000200,,,,,2484.6219415000200,2484.6369199000200,2485.1202382000000,2485.1202382000000,2485.136933700010,2486.137439700020,,,,,2486.1375084000200,2486.153551300000,2486.686888200000,2486.6371883000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.594659700000193,None,down,1,1.0056882000062600,None,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_056_M_NUT.png,0,1,629459,8,down,N,O,O,O,O,O,5,n,4,4,0,,,,,,,,,n,1,1.229577900026930,None,down,1,0.9517901999934110,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,11,,,,,,,,,2486.686888200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.682357500020,2486.686888200000,2488.136847400020,2488.136847400020,2490.136804700010,2490.136804700010,2492.6367826000200,2492.6367826000200,2493.1367776000100,2493.1367776000100,2493.1367776000100,2493.1367776000100,2493.1367776000100,2493.1367776000100,2493.1367776000100,2493.1367776000100,6.482639399997420,2493.1367776000100,6.499553899979220,2493.3367671000000,2493.3367671000000,2493.3367671000000,2493.3367671000000,2493.3367671000000,2493.3367671000000,2493.3367671000000,2494.370675000010,,,,,2494.3718075000200,2494.386742100000,2494.870075200020,2494.870075200020,2494.886744200020,2495.8372637000000,,,,,2495.83733140002,2495.853380800020,2496.4033604000000,2496.3369850000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.229577900026930,None,down,1,0.9517901999934110,None,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_088_M_NUT.png,0,1,661149,0,down,O,O,N,O,O,O,5,n,5,5,0,,,,,,,,,x,0,0.6571718000050170,None,down,1,1.1142373000038800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,12,,,,,,,,,2496.4033604000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.3845760000100,2496.4033604000000,2497.8366863000000,2497.8366863000000,2499.836676900010,2499.836676900010,2502.336609400020,2502.336609400020,2502.8366104000000,2502.8366104000000,2502.8366104000000,2502.8366104000000,2502.8366104000000,2502.8366104000000,2502.8366104000000,2502.8366104000000,6.482646599994040,2502.8366104000000,6.49956139997812,2503.0366045000000,2503.0366045000000,2503.0366045000000,2503.0366045000000,2503.0366045000000,2503.0366045000000,2503.0366045000000,2503.503815200010,,,,,2503.5073125000100,2503.5199183000100,2504.0032472000200,2504.0032472000200,2504.0199173,2505.1204525000100,,,,,2505.1205210000000,2505.1365601000100,2505.6865556000000,2505.620156900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,0.6571718000050170,None,down,1,1.1142373000038800,None,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
2,DST_017_F_HPY.png,1,0,122436,2,up,O,O,O,O,O,N,8,n,6,6,0,,,,,,,,,n,1,0.9576009000011250,None,up,1,1.2267827999894500,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,2505.6865556000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505.6672401000100,2505.6865556000000,2507.1198607000100,2507.1198607000100,2509.1198234000200,2509.1198234000200,2511.6197663000200,2511.6197663000200,2512.1197679000000,2512.1197679000000,2512.1197679000000,2512.1197679000000,2512.1197679000000,2512.1197679000000,2512.1197679000000,2512.1197679000000,6.4826108000124800,2512.1197679000000,6.4995176999946100,2512.3197648000200,2512.3197648000200,2512.3197648000200,2512.3197648000200,2512.3197648000200,2512.3197648000200,2512.3197648000200,2513.086958400000,,,,,2513.0903738000200,2513.1030734000100,2513.586404200000,2513.586404200000,2513.603071700030,2514.820377600000,,,,,2514.820446800000,2514.8364061000200,2515.3865023000100,2515.320041900010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9576009000011250,None,up,1,1.2267827999894500,None,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
