srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_2.rt,key_resp_2.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,text_10.stopped,key_resp_8.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,text_13.stopped,key_resp_9.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block3.key_resp_2.rt,block3.key_resp_2.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_133_F_HPY.png,1,0,G,H,down,O,W,Z,X,O,O,4,x,5,5,0,x,1,,,,,1.907869499991648,None,,,,,,,,,down,1,0.4937395000597462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,2842.1277736000484,,,,,,,,,2842.1237635000143,2842.1277736000484,2843.5475509000244,2843.5475509000244,2844.047576599987,2844.047576599987,2844.8154784000944,2844.8154784000944,2845.313721899991,2845.313721899991,2845.313721899991,2845.313721899991,2845.313721899991,2845.313721899991,2845.313721899991,2845.313721899991,2845.313721899991,3.249037400004454,3.2656119000166655,2845.4971471000463,2845.4971471000463,2845.4971471000463,2845.4971471000463,2845.4971471000463,2845.4971471000463,2845.4971471000463,,2847.232714300044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.2361730000703,2847.2474917999934,2847.2474917999934,2847.750815800042,,,,,2847.7517080000835,2847.7639247000916,2848.303946000058,2848.2488119000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.907869499991648,None,down,1,0.4937395000597462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_186_F_HPY.png,1,0,G,D,down,O,O,K,H,O,X,4,x,6,6,0,x,1,,,,,1.162962600006722,None,,,,,,,,,down,1,0.5044632999924943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,2848.303946000058,,,,,,,,,2848.300724900095,2848.303946000058,2849.7637083000736,2849.7637083000736,2850.2641447000206,2850.2641447000206,2851.014128800016,2851.014128800016,2851.5141207000706,2851.5141207000706,2851.5141207000706,2851.5141207000706,2851.5141207000706,2851.5141207000706,2851.5141207000706,2851.5141207000706,2851.5141207000706,3.246569099952467,3.263962599914521,2851.714154800051,2851.714154800051,2851.714154800051,2851.714154800051,2851.714154800051,2851.714154800051,2851.714154800051,,2852.6827225000598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852.686159600038,2852.6974491000874,2852.6974491000874,2853.214365200023,,,,,2853.214675000054,2853.2303254000144,2853.7897503999993,2853.7150377000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.162962600006722,None,down,1,0.5044632999924943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_010_M_NUT.png,0,1,Z,Z,up,O,O,V,O,X,W,1,x,7,7,0,x,1,,,,,1.1731550000840798,None,,,,,,,,,up,1,0.5018747000722215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,12,,,,,,,,,,,,,2853.7897503999993,,,,,,,,,2853.7855744999833,2853.7897503999993,2855.214072700008,2855.214072700008,2855.7140467000427,2855.7140467000427,2856.464064800064,2856.464064800064,2856.9640234999824,2856.9640234999824,2856.9640234999824,2856.9640234999824,2856.9640234999824,2856.9640234999824,2856.9640234999824,2856.9640234999824,2856.9640234999824,3.23301620001439,3.2503594999434426,2857.1640288000926,2857.1640288000926,2857.1640288000926,2857.1640288000926,2857.1640288000926,2857.1640288000926,2857.1640288000926,,2858.149292099988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858.151360500022,2858.16359510005,2858.16359510005,2858.6808918000897,,,,,2858.681212400086,2858.696921900031,,2859.181177600054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.1731550000840798,None,up,1,0.5018747000722215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_009_F_NUT.png,0,0,S,S,up,K,O,X,H,O,O,2,x,8,8,0,x,1,,,,,1.3097623999929056,None,,,,,,,,,down,0,0.8134408000623807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,19,,,,,,,,,,,,,2859.2641311000334,,,,,,,,,2859.2607718000654,2859.2641311000334,2860.6806790999835,2860.6806790999835,2861.1806548000313,2861.1806548000313,2861.9305905000074,2861.9305905000074,2862.4303099000826,2862.4303099000826,2862.4303099000826,2862.4303099000826,2862.4303099000826,2862.4303099000826,2862.4303099000826,2862.4303099000826,2862.4303099000826,3.2344946999801323,3.2498783000046387,2862.6304026000435,2862.6304026000435,2862.6304026000435,2862.6304026000435,2862.6304026000435,2862.6304026000435,2862.6304026000435,,2863.748733400018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863.7517050000606,2863.763797600055,2863.763797600055,2864.5826046,,,,,2864.584671300021,2864.596816500067,,2865.0844006000552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.3097623999929056,None,down,0,0.8134408000623807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_096_M_HPY.png,1,1,L,Y,down,O,X,W,V,O,O,3,x,9,9,0,x,1,,,,,1.2740362999029458,None,,,,,,,,,down,1,0.8220716000068933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,2865.1369970000815,,,,,,,,,2865.1299233000027,2865.1369970000815,2866.5801491000457,2866.5801491000457,2867.10048750008,2867.10048750008,2867.8470872000325,2867.8470872000325,2868.3470689000096,2868.3470689000096,2868.3470689000096,2868.3470689000096,2868.3470689000096,2868.3470689000096,2868.3470689000096,2868.3470689000096,2868.3470689000096,3.247681999928318,3.265095799928531,2868.5470745000057,2868.5470745000057,2868.5470745000057,2868.5470745000057,2868.5470745000057,2868.5470745000057,2868.5470745000057,,2869.6319098999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869.633590499987,2869.6466921999818,2869.6466921999818,2870.4824575000675,,,,,2870.4854542000685,2870.497478400008,2871.0550686999923,2870.982093900093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.2740362999029458,None,down,1,0.8220716000068933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_128_F_NUT.png,0,0,K,K,up,W,O,O,O,X,V,2,x,10,10,0,x,1,,,,,0.8549821999622509,None,,,,,,,,,up,1,0.5155792000005022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,17,,,,,,,,,,,,,2871.0550686999923,,,,,,,,,2871.051757700043,2871.0550686999923,2872.497104600072,2872.497104600072,2872.996983600082,2872.996983600082,2873.7469783000415,2873.7469783000415,2874.2466704000253,2874.2466704000253,2874.2466704000253,2874.2466704000253,2874.2466704000253,2874.2466704000253,2874.2466704000253,2874.2466704000253,2874.2466704000253,3.2474222000455484,3.2644226000411436,2874.447069899994,2874.447069899994,2874.447069899994,2874.447069899994,2874.447069899994,2874.447069899994,2874.447069899994,,2875.116200700053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875.1206107999897,2875.1306197000667,2875.1306197000667,2875.6487317000283,,,,,2875.6493923000526,2875.66334259999,2876.2234343000455,2876.148344199988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8549821999622509,None,up,1,0.5155792000005022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_016_M_HPY.png,1,1,C,A,down,O,K,O,N,H,O,3,n,11,11,0,n,1,,,,,1.4280809999909252,None,,,,,,,,,down,1,0.6195013999240473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,4,,,,,,,,,,,,,2876.2234343000455,,,,,,,,,2876.2193354000337,2876.2234343000455,2877.6635999000864,2877.6635999000864,2878.1635774000315,2878.1635774000315,2878.913563500042,2878.913563500042,2879.4131696000695,2879.4131696000695,2879.4131696000695,2879.4131696000695,2879.4131696000695,2879.4131696000695,2879.4131696000695,2879.4131696000695,2879.4131696000695,3.2480801000492647,3.26469390001148,2879.61354749999,2879.61354749999,2879.61354749999,2879.61354749999,2879.61354749999,2879.61354749999,2879.61354749999,,2880.84839509998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880.851240899996,2880.8632111999905,2880.8632111999905,2881.497328700032,,,,,2881.4976416000864,2881.513199500041,2882.0535674000857,2881.998460200033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4280809999909252,None,down,1,0.6195013999240473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_015_M_NUT.png,0,1,P,F,down,O,N,Z,O,W,O,1,n,12,12,0,n,1,,,,,1.5936302999034524,None,,,,,,,,,down,1,0.5957933000754565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,13,,,,,,,,,,,,,2882.0535674000857,,,,,,,,,2882.050189300091,2882.0535674000857,2883.496966900071,2883.496966900071,2883.9967769000214,2883.9967769000214,2884.74677670002,2884.74677670002,2885.246780000045,2885.246780000045,2885.246780000045,2885.246780000045,2885.246780000045,2885.246780000045,2885.246780000045,2885.246780000045,2885.246780000045,3.232848900021054,3.25004249997437,2885.446798000019,2885.446798000019,2885.446798000019,2885.446798000019,2885.446798000019,2885.446798000019,2885.446798000019,,2886.847962800064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2886.849214900052,2886.863142300048,2886.863142300048,2887.463925200049,,,,,2887.4642370000947,2887.480583299999,2888.0435738000087,2887.965044200071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.5936302999034524,None,down,1,0.5957933000754565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_103_M_NUT.png,0,1,N,E,down,V,O,O,O,Z,X,1,x,13,13,0,x,1,,,,,0.812772799981758,None,,,,,,,,,down,1,0.5070230000419542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,,,2888.0435738000087,,,,,,,,,2888.0396109999856,2888.0435738000087,2889.463556700037,2889.463556700037,2889.9634827000555,2889.9634827000555,2890.713503999985,2890.713503999985,2891.213025400066,2891.213025400066,2891.213025400066,2891.213025400066,2891.213025400066,2891.213025400066,2891.213025400066,2891.213025400066,2891.213025400066,3.232889899984002,3.2493994999676943,2891.4131966000423,2891.4131966000423,2891.4131966000423,2891.4131966000423,2891.4131966000423,2891.4131966000423,2891.4131966000423,,2892.0320909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2892.0356383000035,2892.046548900078,2892.046548900078,2892.563738900004,,,,,2892.564046000014,2892.581752500031,,2893.0805214000866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.812772799981758,None,down,1,0.5070230000419542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_048_M_NUT.png,0,1,Q,Q,up,N,O,K,H,O,O,1,n,14,14,0,x,0,,,,,1.2138329999288544,None,,,,,,,,,up,1,0.8533511999994516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,2893.1323498000856,,,,,,,,,2893.128957499983,2893.1323498000856,2894.5634437000845,2894.5634437000845,2895.0634617999895,2895.0634617999895,2895.813424800057,2895.813424800057,2896.312968400074,2896.312968400074,2896.312968400074,2896.312968400074,2896.312968400074,2896.312968400074,2896.312968400074,2896.312968400074,2896.312968400074,3.233059799997136,3.249538499978371,2896.513080600067,2896.513080600067,2896.513080600067,2896.513080600067,2896.513080600067,2896.513080600067,2896.513080600067,,2897.531631699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897.5340147999814,2897.548299600021,2897.548299600021,2898.413692000089,,,,,2898.4140056000324,2898.4312716000713,,2898.930028600036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,1.2138329999288544,None,up,1,0.8533511999994516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_074_M_HPY.png,1,1,G,G,up,O,V,X,O,Z,O,3,x,15,15,0,x,1,,,,,1.0172577999765053,None,,,,,,,,,up,1,0.5281620000023395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,1,,,,,,,,,,,,,2898.986684100004,,,,,,,,,2898.9826070000418,2898.986684100004,2900.4133214000612,2900.4133214000612,2900.9132997000124,2900.9132997000124,2901.6632616000716,2901.6632616000716,2902.163276400068,2902.163276400068,2902.163276400068,2902.163276400068,2902.163276400068,2902.163276400068,2902.163276400068,2902.163276400068,2902.163276400068,3.232921799994074,3.2502774000167847,2902.3632859000936,2902.3632859000936,2902.3632859000936,2902.3632859000936,2902.3632859000936,2902.3632859000936,2902.3632859000936,,2903.19806100009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.201284800074,2903.2132526000496,2903.2132526000496,2903.7486560000107,,,,,2903.7495848999824,2903.762920600013,2904.300741199986,2904.247555500013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.0172577999765053,None,up,1,0.5281620000023395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_046_F_HPY.png,1,0,J,J,up,V,O,X,O,O,Z,4,x,16,16,0,x,1,,,,,0.7629908000817522,None,,,,,,,,,up,1,0.5420259999809787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,6,,,,,,,,,,,,,2904.300741199986,,,,,,,,,2904.2974562000018,2904.300741199986,2905.7633651000215,2905.7633651000215,2906.2632512000855,2906.2632512000855,2906.9962835999904,2906.9962835999904,2907.51324520004,2907.51324520004,2907.51324520004,2907.51324520004,2907.51324520004,2907.51324520004,2907.51324520004,2907.51324520004,2907.51324520004,3.2478913000086322,3.2652488000458106,2907.7132232000586,2907.7132232000586,2907.7132232000586,2907.7132232000586,2907.7132232000586,2907.7132232000586,2907.7132232000586,,2908.282465300057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.286582400091,2908.29629269999,2908.29629269999,2908.8467605999904,,,,,2908.8470640000887,2908.864453200018,,2909.3469222000567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7629908000817522,None,up,1,0.5420259999809787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_098_M_NUT.png,0,1,C,C,up,O,H,X,O,K,O,1,x,17,17,0,x,1,,,,,0.7832082000095397,None,,,,,,,,,up,1,0.49128750001545995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,10,,,,,,,,,,,,,2909.4019890000345,,,,,,,,,2909.3979600000894,2909.4019890000345,2910.8495361000532,2910.8495361000532,2911.3494683000026,2911.3494683000026,2912.0999579000054,2912.0999579000054,2912.6023466000333,2912.6023466000333,2912.6023466000333,2912.6023466000333,2912.6023466000333,2912.6023466000333,2912.6023466000333,2912.6023466000333,2912.6023466000333,3.2365432999795303,3.2558554999995977,2912.796260100091,2912.796260100091,2912.796260100091,2912.796260100091,2912.796260100091,2912.796260100091,2912.796260100091,,2913.396808600053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913.39806580008,2913.4127462999895,2913.4127462999895,2913.914093200001,,,,,2913.91440410004,2913.9293981000083,2914.4674451000756,2914.414407100063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7832082000095397,None,up,1,0.49128750001545995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
2,DST_135_F_NUT.png,0,0,M,M,up,O,Z,O,W,N,O,2,n,18,18,0,n,1,,,,,1.2658299999311566,None,,,,,,,,,up,1,0.5123688000021502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,2914.4674451000756,,,,,,,,,2914.4642884000205,2914.4674451000756,2915.929785000044,2915.929785000044,2916.4297251000535,2916.4297251000535,2917.1797607000917,2917.1797607000917,2917.6809785000514,2917.6809785000514,2917.6809785000514,2917.6809785000514,2917.6809785000514,2917.6809785000514,2917.6809785000514,2917.6809785000514,2917.6809785000514,3.249063599971123,3.2671310000587255,2917.8797721000155,2917.8797721000155,2917.8797721000155,2917.8797721000155,2917.8797721000155,2917.8797721000155,2917.8797721000155,,2918.948780899984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918.952306400053,2918.9629076999845,2918.9629076999845,2919.4818781000795,,,,,2919.4822739000665,2919.495995300007,2920.0545452000806,2919.9806950000348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2658299999311566,None,up,1,0.5123688000021502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP16,001,2026-01-14_16h37.35.067,WM-Letters,2024.2.4,60.630533295592755,2026-01-14 16h37.49.624054 +0530,
