srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_9.keys,key_resp_9.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,key_resp_2.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,key_resp_5.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,text_13.stopped,key_resp_9.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,FB1.started,FB1.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,FB2.started,FB2.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,FB3.started,FB3.stopped,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,FB4.started,FB4.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,FB5.started,FB5.stopped,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,FB6.started,FB6.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,FB7.started,FB7.stopped,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,FB8.started,FB8.stopped,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,FB9.started,FB9.stopped,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,FB10.started,FB10.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,FB11.started,FB11.stopped,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,FB12.started,FB12.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.0177058000118,2740.0183594999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.0184614001773,2740.032957999967,2740.032957999967,2743.7839476000518,space,3.7340281000360847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_122_M_NUT.png,0,1,D  B  R  T  L,P,down,O,K,N,O,Z,O,5,n,0,0,0,,,,,,,,,n,1,,,0.8307490998413414,None,,,,,,,up,0,1.030732300132513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13,,,,,,,,,2743.8437750001904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.8397519001737,2743.8437750001904,2745.2825921000913,2745.2825921000913,2747.2993310000747,2747.2993310000747,2749.799447100144,2749.799447100144,2750.2989634000696,2750.2989634000696,2750.2989634000696,2750.2989634000696,2750.2989634000696,2750.2989634000696,2750.2989634000696,2750.2989634000696,2750.2989634000696,6.498349099885672,6.5153677999041975,2750.499371299986,2750.499371299986,2750.499371299986,2750.499371299986,2750.499371299986,2750.499371299986,2750.499371299986,,2751.135476600146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.1399615001865,2751.148955000099,2751.148955000099,2752.183879800141,,,,,2752.1875853000674,2752.1991648999974,2752.7402232000604,2752.683171099983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8307490998413414,None,up,0,1.030732300132513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_128_F_HPY.png,1,0,H  Y  M  K  D,K,up,O,X,O,Z,W,O,8,x,1,1,0,,,,,,,,,x,1,,,0.5903342999517918,None,,,,,,,down,0,1.4975934999529272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,,,2752.7402232000604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.7372777999844,2752.7402232000604,2754.1988401999697,2754.1988401999697,2756.1991241001524,2756.1991241001524,2758.6991596000735,2758.6991596000735,2759.1991104001645,2759.1991104001645,2759.1991104001645,2759.1991104001645,2759.1991104001645,2759.1991104001645,2759.1991104001645,2759.1991104001645,2759.1991104001645,6.498551399912685,6.515762399882078,2759.400296700187,2759.400296700187,2759.400296700187,2759.400296700187,2759.400296700187,2759.400296700187,2759.400296700187,,2759.799563100096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.8007454001345,2759.815496900119,2759.815496900119,2761.3189109000377,,,,,2761.3201059000567,2761.3322092001326,2761.8750671001617,2761.8171720001847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5903342999517918,None,down,0,1.4975934999529272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_161_F_NUT.png,0,0,K  Z  B  C  M,K,up,W,O,O,O,Z,N,6,n,2,2,0,,,,,,,,,n,1,,,0.6478652998339385,None,,,,,,,up,1,1.00957449991256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,17,,,,,,,,,2761.8750671001617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761.8710617001634,2761.8750671001617,2763.3324035000987,2763.3324035000987,2765.332142200088,2765.332142200088,2767.8324908001814,2767.8324908001814,2768.3320532999933,2768.3320532999933,2768.3320532999933,2768.3320532999933,2768.3320532999933,2768.3320532999933,2768.3320532999933,2768.3320532999933,2768.3320532999933,6.497925600036979,6.513310400070623,2768.5322110001,2768.5322110001,2768.5322110001,2768.5322110001,2768.5322110001,2768.5322110001,2768.5322110001,,2768.9835367000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768.9837420000695,2768.9988717001397,2768.9988717001397,2770.01691580005,,,,,2770.0204152001534,2770.0322155000176,2770.572749900166,2770.516234599985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6478652998339385,None,up,1,1.00957449991256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_093_M_HPY.png,1,1,L  C  Z  T  H,C,up,O,H,W,X,O,O,7,x,3,3,0,,,,,,,,,x,1,,,0.8106760999653488,None,,,,,,,up,1,1.1874953000806272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,2770.572749900166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770.5698460000567,2770.572749900166,2772.0322808001656,2772.0322808001656,2774.032208800083,2774.032208800083,2776.532328700181,2776.532328700181,2777.0323051000014,2777.0323051000014,2777.0323051000014,2777.0323051000014,2777.0323051000014,2777.0323051000014,2777.0323051000014,2777.0323051000014,2777.0323051000014,6.498687200015411,6.516082799993455,2777.2323217999656,2777.2323217999656,2777.2323217999656,2777.2323217999656,2777.2323217999656,2777.2323217999656,2777.2323217999656,,2777.850675499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777.851951100165,2777.8652186000254,2777.8652186000254,2779.065972100012,,,,,2779.0662846001796,2779.081853199983,2779.6395741000306,2779.5669196001254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8106760999653488,None,up,1,1.1874953000806272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_064_M_HPY.png,1,1,Z  H  D  P  L,M,down,O,O,Z,K,N,O,7,n,4,4,0,,,,,,,,,n,1,,,0.9637442000675946,None,,,,,,,down,1,1.1783952000550926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,2779.6395741000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779.635591899976,2779.6395741000306,2781.0658391001634,2781.0658391001634,2783.069174800068,2783.069174800068,2785.5662498001475,2785.5662498001475,2786.065477400087,2786.065477400087,2786.065477400087,2786.065477400087,2786.065477400087,2786.065477400087,2786.065477400087,2786.065477400087,2786.065477400087,6.482882099924609,6.50034169992432,2786.26553770015,2786.26553770015,2786.26553770015,2786.26553770015,2786.26553770015,2786.26553770015,2786.26553770015,,2787.034304900095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787.0378162001725,2787.0485638000537,2787.0485638000537,2788.2336548999883,,,,,2788.2343993000686,2788.248669099994,2788.801399799995,2788.7326899999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9637442000675946,None,down,1,1.1783952000550926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_173_F_NUT.png,0,0,G  I  J  P  Y,S,down,X,K,O,O,H,O,6,x,5,5,0,,,,,,,,,x,1,,,0.7865663000848144,None,,,,,,,down,1,1.4592711001168936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,19,,,,,,,,,2788.801399799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.7984496999998,2788.801399799995,2790.248724500183,2790.248724500183,2792.2486195999663,2792.2486195999663,2794.7485752999783,2794.7485752999783,2795.248558500083,2795.248558500083,2795.248558500083,2795.248558500083,2795.248558500083,2795.248558500083,2795.248558500083,2795.248558500083,2795.248558500083,6.498178499983624,6.515433000167832,2795.448545600055,2795.448545600055,2795.448545600055,2795.448545600055,2795.448545600055,2795.448545600055,2795.448545600055,,2796.0507114001084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.0519446001854,2796.06489420007,2796.06489420007,2797.5331944001373,,,,,2797.5335616001394,2797.548233299982,2798.103224599967,2798.033568400191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7865663000848144,None,down,1,1.4592711001168936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_146_F_NUT.png,0,0,B  R  Q  S  H,A,down,H,V,X,O,O,O,6,x,6,6,0,,,,,,,,,x,1,,,1.0188906998373568,None,,,,,,,up,0,0.688744300045073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,15,,,,,,,,,2798.103224599967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798.0991756999865,2798.103224599967,2799.548562400043,2799.548562400043,2801.5487752000336,2801.5487752000336,2804.048429500079,2804.048429500079,2804.531480900012,2804.531480900012,2804.531480900012,2804.531480900012,2804.531480900012,2804.531480900012,2804.531480900012,2804.531480900012,2804.531480900012,6.48319309996441,6.4986070999875665,2804.748431700049,2804.748431700049,2804.748431700049,2804.748431700049,2804.748431700049,2804.748431700049,2804.748431700049,,2805.565606500022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.5667822000105,2805.581460500136,2805.581460500136,2806.282251100056,,,,,2806.283906399971,2806.2980771001894,2806.856972800102,2806.782765600132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.0188906998373568,None,up,0,0.688744300045073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_161_F_HPY.png,1,0,O  P  S  K  D,T,down,N,O,O,O,W,V,8,n,7,7,0,,,,,,,,,n,1,,,0.6660329999867827,None,,,,,,,up,0,0.9023565000388771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,2806.856972800102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.8540753000416,2806.856972800102,2808.2818530001678,2808.2818530001678,2810.2817875000183,2810.2817875000183,2812.781750699971,2812.781750699971,2813.2831694001798,2813.2831694001798,2813.2831694001798,2813.2831694001798,2813.2831694001798,2813.2831694001798,2813.2831694001798,2813.2831694001798,2813.2831694001798,6.48287140019238,6.501205600099638,2813.481782600051,2813.481782600051,2813.481782600051,2813.481782600051,2813.481782600051,2813.481782600051,2813.481782600051,,2813.965306499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813.9665429000743,2813.9813612001017,2813.9813612001017,2814.8987018000335,,,,,2814.899014600087,2814.916303700069,,2815.415040299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6660329999867827,None,up,0,0.9023565000388771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_084_M_HPY.png,1,1,Z  C  T  P  K,L,down,O,O,X,W,O,V,7,x,8,8,0,,,,,,,,,x,1,,,0.5968740000389516,None,,,,,,,down,1,1.1612344000022858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,2815.4713006000966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2815.467259200057,2815.4713006000966,2816.8982118000276,2816.8982118000276,2818.8981931000017,2818.8981931000017,2821.3981437999755,2821.3981437999755,2821.8982500000857,2821.8982500000857,2821.8982500000857,2821.8982500000857,2821.8982500000857,2821.8982500000857,2821.8982500000857,2821.8982500000857,2821.8982500000857,6.482930300058797,6.500279000028968,2822.098271300085,2822.098271300085,2822.098271300085,2822.098271300085,2822.098271300085,2822.098271300085,2822.098271300085,,2822.5002079000697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822.50372779998,2822.5144921001047,2822.5144921001047,2823.6830782000907,,,,,2823.6869656001218,2823.698114400031,2824.2430426999927,2824.182140600169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5968740000389516,None,down,1,1.1612344000022858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_174_F_HPY.png,1,0,Y  B  T  Z  G,T,up,K,N,O,O,O,H,8,n,9,9,0,,,,,,,,,n,1,,,1.040327100083232,None,,,,,,,down,0,1.1496006997767836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,,,,,,,,,2824.2430426999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2824.2400313001126,2824.2430426999927,2825.6980449999683,2825.6980449999683,2827.684535200009,2827.684535200009,2830.1851216000505,2830.1851216000505,2830.69825710007,2830.69825710007,2830.69825710007,2830.69825710007,2830.69825710007,2830.69825710007,2830.69825710007,2830.69825710007,2830.69825710007,6.49846119992435,6.5158585999161005,2830.880960300099,2830.880960300099,2830.880960300099,2830.880960300099,2830.880960300099,2830.880960300099,2830.880960300099,,2831.7484472000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.749611900188,2831.7643107001204,2831.7643107001204,2832.917342700064,,,,,2832.922442200128,2832.9309019001666,2833.4680076001678,2833.4154795000795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.040327100083232,None,down,0,1.1496006997767836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_056_M_NUT.png,0,1,S  G  A  L  Y,N,down,N,K,O,O,W,O,5,n,10,10,0,,,,,,,,,n,1,,,0.5969026000238955,None,,,,,,,up,0,1.156742700142786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,11,,,,,,,,,2833.4680076001678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833.4660088999663,2833.4680076001678,2834.931484400062,2834.931484400062,2836.9311387999915,2836.9311387999915,2839.4309423000086,2839.4309423000086,2839.9311728000175,2839.9311728000175,2839.9311728000175,2839.9311728000175,2839.9311728000175,2839.9311728000175,2839.9311728000175,2839.9311728000175,2839.9311728000175,6.497035700129345,6.514477600110695,2840.1311208000407,2840.1311208000407,2840.1311208000407,2840.1311208000407,2840.1311208000407,2840.1311208000407,2840.1311208000407,,2840.5331125000957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840.536636300152,2840.5476210000925,2840.5476210000925,2841.7157163000666,,,,,2841.7163983001374,2841.730822000187,2842.274618400028,2842.2156087001786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5969026000238955,None,up,0,1.156742700142786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
2,DST_159_F_NUT.png,0,0,J  C  P  V  Z,C,up,O,X,K,O,O,W,6,x,11,11,0,,,,,,,,,x,1,,,0.6217408999800682,None,,,,,,,up,1,1.0516820999328047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,16,,,,,,,,,2842.274618400028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842.273213800043,2842.274618400028,2843.731375900097,2843.731375900097,2845.731341900071,2845.731341900071,2848.2312753000297,2848.2312753000297,2848.7312604000326,2848.7312604000326,2848.7312604000326,2848.7312604000326,2848.7312604000326,2848.7312604000326,2848.7312604000326,2848.7312604000326,2848.7312604000326,6.498872600030154,6.516624399926513,2848.9309904000256,2848.9309904000256,2848.9309904000256,2848.9309904000256,2848.9309904000256,2848.9309904000256,2848.9309904000256,,2849.364829499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.3660790000577,2849.380626600003,2849.380626600003,2850.447974800132,,,,,2850.449567500036,2850.4638889001217,2851.0025679999962,2850.948943100171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6217408999800682,None,up,1,1.0516820999328047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
