srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_12.stopped,text_13.started,key_resp_9.started,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,text_3.stopped,key_resp_3.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_186_F_HPY.png,1,0,G,D,down,O,O,K,H,O,X,4,x,17,17,0,x,1,0.7977864000713453,None,,,,,,,,,,,,,down,1,0.7358759999042377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,9,,,,,,,,,,,,,1820.0129718999378,,,,,,,,,1820.0088769999566,1820.0129718999378,1821.470618299907,1821.470618299907,1821.970612199977,1821.970612199977,1822.720566999982,1822.720566999982,1823.2205372999888,1823.2205372999888,1823.2205372999888,1823.2205372999888,1823.2205372999888,1823.2205372999888,1823.2205372999888,1823.2205372999888,1823.2205372999888,3.2489545999560505,3.2662627999670804,1823.420604599989,1823.420604599989,1823.420604599989,1823.420604599989,1823.420604599989,1823.420604599989,1823.420604599989,1824.0225389999105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.0254749999149,1824.0368363999296,1824.0368363999296,1824.7876108000055,,,,,1824.7879178000148,1824.8034425999504,1825.3537704999326,1825.2877873999532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7977864000713453,None,down,1,0.7358759999042377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_103_M_NUT.png,0,1,N,E,down,V,O,O,O,Z,X,1,x,18,18,0,x,1,0.7430548000847921,None,,,,,,,,,,,,,down,1,0.6799504000227898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,11,,,,,,,,,,,,,1825.3537704999326,,,,,,,,,1825.3506950999144,1825.3537704999326,1826.7871732999338,1826.7871732999338,1827.2871515000006,1827.2871515000006,1828.0403162000002,1828.0403162000002,1828.5401887999615,1828.5401887999615,1828.5401887999615,1828.5401887999615,1828.5401887999615,1828.5401887999615,1828.5401887999615,1828.5401887999615,1828.5401887999615,3.232511500013061,3.2528994000749663,1828.739628399955,1828.739628399955,1828.739628399955,1828.739628399955,1828.739628399955,1828.739628399955,1828.739628399955,1829.2891197999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.29268459999,1829.3036609999835,1829.3036609999835,1829.9885921999812,,,,,1829.989308099961,1830.003411200014,1830.544638399966,1830.4877299999353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7430548000847921,None,down,1,0.6799504000227898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_149_F_NUT.png,0,0,C,I,down,Z,N,O,O,V,O,2,n,19,19,0,n,1,1.3801829000003636,None,,,,,,,,,,,,,down,1,0.6767364999977872,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,16,,,,,,,,,,,,,1830.544638399966,,,,,,,,,1830.5406191999791,1830.544638399966,1832.0037877999712,1832.0037877999712,1832.503781599924,1832.503781599924,1833.253697999986,1833.253697999986,1833.7537489999086,1833.7537489999086,1833.7537489999086,1833.7537489999086,1833.7537489999086,1833.7537489999086,1833.7537489999086,1833.7537489999086,1833.7537489999086,3.2484443000284955,3.2658717000158504,1833.95374789997,1833.95374789997,1833.95374789997,1833.95374789997,1833.95374789997,1833.95374789997,1833.95374789997,1835.1390038999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.1425099999178,1835.1535539999604,1835.1535539999604,1835.8387917999644,,,,,1835.8397143000038,1835.8537201000145,1836.3537472999888,1836.3379140999168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.3801829000003636,None,down,1,0.6767364999977872,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.3382395999506,1836.3537472999888,1836.3537472999888,1850.3389214999042,space,13.983026399975643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_173_F_NUT.png,0,0,G  I  J  P  Y,S,down,X,K,O,O,H,O,6,x,0,0,0,,,,,,,,,x,1,0.8738740999251604,None,,,,,,,,,up,0,0.9215238000033423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,19,,,,,,,,,1850.4190216999268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.4159991999622,1850.4190216999268,1851.8530241999542,1851.8530241999542,1853.8534602000145,1853.8534602000145,1856.3533862999175,1856.3533862999175,1856.8533854999114,1856.8533854999114,1856.8533854999114,1856.8533854999114,1856.8533854999114,1856.8533854999114,1856.8533854999114,1856.8533854999114,1856.8533854999114,6.4978079999564216,6.5151917999610305,1857.0534012999851,1857.0534012999851,1857.0534012999851,1857.0534012999851,1857.0534012999851,1857.0534012999851,1857.0534012999851,1857.7386345999548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.7406764999032,1857.752978399978,1857.752978399978,1858.6871719999472,,,,,1858.6874870999018,1858.7029125000117,1859.2494729999453,1859.1872857999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8738740999251604,None,up,0,0.9215238000033423,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_162_F_NUT.png,0,0,D  Z  J  B  M,M,up,O,O,V,X,O,Z,6,x,1,1,0,,,,,,,,,x,1,0.7954888999229297,None,,,,,,,,,up,1,0.9192049999255687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,18,,,,,,,,,1859.2494729999453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.245413800003,1859.2494729999453,1860.6878709999146,1860.6878709999146,1862.6866681999527,1862.6866681999527,1865.1866554999724,1865.1866554999724,1865.6878183999797,1865.6878183999797,1865.6878183999797,1865.6878183999797,1865.6878183999797,1865.6878183999797,1865.6878183999797,1865.6878183999797,1865.6878183999797,6.482742100022733,6.5009063999168575,1865.8864533999003,1865.8864533999003,1865.8864533999003,1865.8864533999003,1865.8864533999003,1865.8864533999003,1865.8864533999003,1866.4879743999336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.4907354000024,1866.5030881999992,1866.5030881999992,1867.437285699998,,,,,1867.4388780998997,1867.4527030999307,1867.9937929000007,1867.93744229991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7954888999229297,None,up,1,0.9192049999255687,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_098_M_HPY.png,1,1,G  B  C  H  M,G,up,H,N,O,O,V,O,7,n,2,2,0,,,,,,,,,n,1,0.9520156999351457,None,,,,,,,,,up,1,0.9059743999969214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1867.9937929000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.990621899953,1867.9937929000007,1869.436405699933,1869.436405699933,1871.4364718999714,1871.4364718999714,1873.9367592999479,1873.9367592999479,1874.436454599956,1874.436454599956,1874.436454599956,1874.436454599956,1874.436454599956,1874.436454599956,1874.436454599956,1874.436454599956,1874.436454599956,6.484083899995312,6.499941600020975,1874.6389874999877,1874.6389874999877,1874.6389874999877,1874.6389874999877,1874.6389874999877,1874.6389874999877,1874.6389874999877,1875.3912133999402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.3939732,1875.4064670999069,1875.4064670999069,1876.3200663999887,,,,,1876.320372599992,1876.3359701998997,1876.8765730999876,1876.8206902999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9520156999351457,None,up,1,0.9059743999969214,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_064_M_HPY.png,1,1,Z  H  D  P  L,M,down,O,O,Z,K,N,O,7,n,3,3,0,,,,,,,,,n,1,1.1545179999666288,None,,,,,,,,,up,0,0.8157838999759406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,1876.8765730999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.8725151999388,1876.8765730999876,1878.319731399999,1878.319731399999,1880.3196566000115,1880.3196566000115,1882.8196601999225,1882.8196601999225,1883.3208282999694,1883.3208282999694,1883.3208282999694,1883.3208282999694,1883.3208282999694,1883.3208282999694,1883.3208282999694,1883.3208282999694,1883.3208282999694,6.482947300071828,6.501038500107825,1883.5194999999367,1883.5194999999367,1883.5194999999367,1883.5194999999367,1883.5194999999367,1883.5194999999367,1883.5194999999367,1884.487439599936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.488666499965,1884.5025423999177,1884.5025423999177,1885.3217081999173,,,,,1885.3264958999353,1885.3358657999197,1885.887974299956,1885.8206104999408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1545179999666288,None,up,0,0.8157838999759406,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_122_M_NUT.png,0,1,D  B  R  T  L,P,down,O,K,N,O,Z,O,5,n,4,4,0,,,,,,,,,n,1,1.0100202000467107,None,,,,,,,,,down,1,0.7524820000398904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,13,,,,,,,,,1885.887974299956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.884481899906,1885.887974299956,1887.3363996999105,1887.3363996999105,1889.3363615999697,1889.3363615999697,1891.8361465999624,1891.8361465999624,1892.3374101999216,1892.3374101999216,1892.3374101999216,1892.3374101999216,1892.3374101999216,1892.3374101999216,1892.3374101999216,1892.3374101999216,1892.3374101999216,6.497703299974091,6.515865899971686,1892.5357339999173,1892.5357339999173,1892.5357339999173,1892.5357339999173,1892.5357339999173,1892.5357339999173,1892.5357339999173,1893.3546969000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.3582766999025,1893.3693150999025,1893.3693150999025,1894.1364338999847,,,,,1894.138006299967,1894.152369899908,1894.6938112999778,1894.6373883999186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0100202000467107,None,down,1,0.7524820000398904,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_031_M_NUT.png,0,1,H  V  L  Q  Z,L,up,V,O,O,N,O,H,5,n,5,5,0,,,,,,,,,n,1,0.911430999985896,None,,,,,,,,,up,1,2.5846156999468803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,,,,,,,,,1894.6938112999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.6897394999396,1894.6938112999778,1896.13594800001,1896.13594800001,1898.13601129991,1898.13601129991,1900.6359522999264,1900.6359522999264,1901.1359793999,1901.1359793999,1901.1359793999,1901.1359793999,1901.1359793999,1901.1359793999,1901.1359793999,1901.1359793999,1901.1359793999,6.4828515000408515,6.5002333000302315,1901.335955999908,1901.335955999908,1901.335955999908,1901.335955999908,1901.335955999908,1901.335955999908,1901.335955999908,1902.0542754000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.0554797999794,1902.0688982999418,1902.0688982999418,1904.6706495999824,,,,,1904.671385099995,1904.685712800012,1905.227928499924,1905.1702118999092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.911430999985896,None,up,1,2.5846156999468803,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_128_F_HPY.png,1,0,H  Y  M  K  D,K,up,O,X,O,Z,W,O,8,x,6,6,0,,,,,,,,,x,1,0.8956877000164241,None,,,,,,,,,up,1,0.7708603000501171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,1905.227928499924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.2248864999274,1905.227928499924,1906.6871168999933,1906.6871168999933,1908.6858633999946,1908.6858633999946,1911.1858699999284,1911.1858699999284,1911.6858319999883,1911.6858319999883,1911.6858319999883,1911.6858319999883,1911.6858319999883,1911.6858319999883,1911.6858319999883,1911.6858319999883,1911.6858319999883,6.498483299976215,6.515852999989875,1911.885888199904,1911.885888199904,1911.885888199904,1911.885888199904,1911.885888199904,1911.885888199904,1911.885888199904,1912.587758300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.591249799938,1912.6021958999336,1912.6021958999336,1913.3870899999747,,,,,1913.3877688999055,1913.4021700999,1913.9468617999228,1913.886402299977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8956877000164241,None,up,1,0.7708603000501171,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_159_F_NUT.png,0,0,J  C  P  V  Z,C,up,O,X,K,O,O,W,6,x,7,7,0,,,,,,,,,x,1,1.4003371000289917,None,,,,,,,,,up,1,0.8050972999772057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,16,,,,,,,,,1913.9468617999228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.9428000999615,1913.9468617999228,1915.4036268999334,1915.4036268999334,1917.4024141000118,1917.4024141000118,1919.8886651999783,1919.8886651999783,1920.388910299982,1920.388910299982,1920.388910299982,1920.388910299982,1920.388910299982,1920.388910299982,1920.388910299982,1920.388910299982,1920.388910299982,6.485408799955621,6.502143299905583,1920.6024733999511,1920.6024733999511,1920.6024733999511,1920.6024733999511,1920.6024733999511,1920.6024733999511,1920.6024733999511,1921.8047032000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.8091218000045,1921.819067299948,1921.819067299948,1922.6375127999345,,,,,1922.6384157999419,1922.6522148000076,1923.1899555999553,1923.1363654999295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.4003371000289917,None,up,1,0.8050972999772057,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_084_M_HPY.png,1,1,Z  C  T  P  K,L,down,O,O,X,W,O,V,7,x,8,8,0,,,,,,,,,x,1,0.7509756999788806,None,,,,,,,,,down,1,1.529070399934426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,1923.1899555999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.188508799998,1923.1899555999553,1924.6517441999167,1924.6517441999167,1926.6523619999643,1926.6523619999643,1929.152388199931,1929.152388199931,1929.651897899923,1929.651897899923,1929.651897899923,1929.651897899923,1929.651897899923,1929.651897899923,1929.651897899923,1929.651897899923,1929.651897899923,6.498163799988106,6.514912200043909,1929.8519227999495,1929.8519227999495,1929.8519227999495,1929.8519227999495,1929.8519227999495,1929.8519227999495,1929.8519227999495,1930.405287200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.4099359000102,1930.4182414999232,1930.4182414999232,1931.9540477999253,,,,,1931.9549508999335,1931.9682808999205,1932.525051799952,1932.4535209999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7509756999788806,None,down,1,1.529070399934426,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
2,DST_017_F_HPY.png,1,0,R  B  K  F  G,G,up,K,O,H,O,O,N,8,n,9,9,0,,,,,,,,,n,1,1.0507534000789747,None,,,,,,,,,down,0,0.7538222000002861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,1932.525051799952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.5230909999227,1932.525051799952,1933.9686451999005,1933.9686451999005,1935.9688448999077,1935.9688448999077,1938.4687544999178,1938.4687544999178,1938.9683690000093,1938.9683690000093,1938.9683690000093,1938.9683690000093,1938.9683690000093,1938.9683690000093,1938.9683690000093,1938.9683690000093,1938.9683690000093,6.497568100108765,6.514804500038736,1939.168498499901,1939.168498499901,1939.168498499901,1939.168498499901,1939.168498499901,1939.168498499901,1939.168498499901,1940.0362953000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.0388860999374,1940.0516892999876,1940.0516892999876,1940.818968800013,,,,,1940.8208307999885,1940.834850299987,1941.3685331000015,1941.3186106999638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0507534000789747,None,down,0,0.7538222000002861,None,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
